PRODUCT_ID,CLAIM_ID
33238,8
33271,58
33274,8
33279,8
33280,8
33294,222
33298,8
33317,40
33321,8
33323,8
33325,40
33391,32
33391,40
33399,8
33399,40
33399,432
33401,438
33414,58
33422,40
33439,58
33445,185
33446,185
33447,58
33464,432
33465,8
33468,430
33472,8
33474,40
33480,8
33481,8
33488,8
33500,8
33501,432
33508,8
33508,432
33513,8
33530,8
33531,8
33533,438
37736,8
37742,8
37743,8
37744,8
37753,8
37761,8
37768,8
37777,8
37786,8
37800,8
37803,8
37812,8
37817,8
37819,8
37825,158
37827,40
37829,40
37835,40
37843,40
37845,40
37873,224
37875,8
37883,187
37912,8
37916,58
37926,58
37927,8
37928,8
37928,58
37934,58
37935,8
37936,58
37943,58
37949,58
37951,8
37954,8
37960,8
37962,8
37963,120
38009,8
38010,8
38011,8
38012,8
38026,8
38029,8
38043,8
38052,8
38062,40
38071,40
38078,40
38085,40
38092,58
38104,151
38112,40
38112,151
38115,147
38119,151
38125,58
38132,120
38137,8
38151,8
38168,8
38171,8
38180,40
38186,8
38196,8
38201,8
38202,8
38210,40
38219,40
38220,40
38227,40
38230,40
38245,58
38272,40
38285,8
38302,40
38303,40
38312,40
38319,32
38320,32
38328,8
38330,8
38330,40
38339,40
38361,40
38363,40
38364,120
38366,120
38369,40
38371,40
38373,120
38379,8
38382,187
38382,224
38383,187
38384,224
38386,8
38387,8
38387,40
38387,186
38388,8
38388,438
38394,8
38404,40
38411,58
38413,40
38418,81
38420,40
38421,40
38421,120
38424,81
38424,224
38426,81
38428,8
38429,40
38429,432
38430,8
38433,81
38437,32
38438,40
38443,187
38444,8
38446,40
38447,32
38449,81
38452,8
38456,40
38461,432
38463,8
38463,40
38463,432
38464,40
38465,81
38469,8
38471,40
38472,40
38478,40
38479,151
38488,8
38510,187
38510,224
38547,8
38550,430
38579,40
38580,8
38585,227
38614,32
38694,227
38744,8
38746,8
38769,8
38771,8
40406,58
40407,58
40418,151
40424,58
40425,58
40426,58
40434,58
40451,8
40460,8
40461,8
40461,40
40466,8
40468,8
40475,8
40483,8
40491,40
40502,8
40508,40
40509,40
40510,40
40511,40
40511,120
40518,40
40520,120
40558,8
40559,8
40574,8
40575,8
40576,8
40578,8
40591,8
40600,8
40618,207
40622,438
40656,187
40658,8
40658,187
40660,8
40663,187
40665,224
40666,8
40668,8
40668,186
40669,186
40673,187
40676,186
40677,8
40685,8
40685,40
40686,8
40686,40
40688,187
40688,224
40692,8
40694,8
40695,40
40702,8
40703,8
40709,58
40718,40
40726,8
40726,40
40728,40
40729,40
40733,81
40754,120
40794,432
40795,8
40796,432
40800,8
40801,40
40802,8
40808,8
40809,8
40810,8
40834,8
40836,40
40836,186
40837,40
40838,186
40864,187
40864,224
40882,222
40883,187
40891,58
40893,58
40900,8
40901,8
40907,224
40908,224
40913,187
40914,186
40925,187
40925,224
40929,186
40936,186
40938,186
40940,187
40940,224
40941,187
40942,187
40952,8
40952,185
40953,8
40954,8
40955,186
40967,8
40975,8
40986,120
41004,8
41004,186
41005,438
41006,224
41011,8
41015,187
41015,224
41020,186
41021,40
41021,186
41022,187
41024,224
41043,8
41053,32
41055,438
41060,191
41061,8
41062,8
41069,151
41071,8
41086,40
41102,432
41103,75
41105,40
41105,186
41112,40
41118,32
41120,32
41128,32
41128,40
41129,40
41130,32
41130,40
41130,430
41137,32
41137,40
41137,120
41138,32
41138,40
41144,40
41145,32
41146,32
41146,40
41153,40
41154,32
41155,40
41156,430
41157,81
41158,81
41159,81
41161,8
41161,40
41162,8
41167,81
41170,151
41178,8
41178,40
41181,81
41183,81
41188,40
41193,40
41193,432
41194,40
41195,40
41197,40
41197,81
41201,81
41202,40
41205,432
41209,81
41211,8
48836,0
3369,0
44757,0
5133,0
15997,0
43347,0
7956,0
55270,0
54368,0
56172,0
13839,0
32617,0
27880,0
29841,0
42642,0
31605,0
52604,0
4582,0
9720,0
8661,0
5641,0
44643,0
13288,0
21446,0
17367,0
7405,0
8267,0
48017,0
43938,0
48919,0
44840,0
11090,0
16973,0
46096,0
34370,0
43430,0
48411,0
54451,0
7716,0
13756,0
41666,0
26384,0
4499,0
9637,0
45785,0
56806,0
22265,0
29207,0
38843,0
44883,0
50923,0
7322,0
4105,0
5007,0
36177,0
9948,0
5869,0
6928,0
7830,0
731,0
11752,0
46336,0
17792,0
56298,0
28813,0
31833,0
26498,0
24537,0
43670,0
29518,0
3554,0
21477,0
50809,0
52770,0
2298,0
18103,0
30183,0
25045,0
2101,0
10964,0
14886,0
36260,0
28573,0
54577,0
17709,0
51400,0
21788,0
24651,0
38164,0
47224,0
20532,0
49185,0
48126,0
54166,0
23198,0
50441,0
46362,0
52402,0
56324,0
10373,0
3979,0
43696,0
15000,0
48677,0
53658,0
49579,0
31002,0
3077,0
46756,0
762,0
10881,0
14803,0
21745,0
26726,0
24411,0
2526,0
8566,0
13547,0
25470,0
31313,0
3388,0
47307,0
52288,0
21351,0
45543,0
44484,0
7113,0
7975,0
3896,0
41818,0
9936,0
48760,0
30919,0
51075,0
51977,0
679,0
45937,0
56958,0
7621,0
22721,0
31624,0
4404,0
44173,0
54292,0
50213,0
20209,0
1187,0
23032,0
33703,0
16992,0
13972,0
49705,0
24836,0
44567,0
11109,0
40999,0
42960,0
43862,0
4715,0
48843,0
29777,0
45118,0
55237,0
5577,0
57041,0
55982,0
4321,0
43511,0
18362,0
48335,0
49394,0
16047,0
41590,0
10164,0
17106,0
7849,0
8908,0
39826,0
32667,0
42846,0
54926,0
49788,0
55671,0
52103,0
4632,0
48024,0
46063,0
51044,0
10672,0
14594,0
11574,0
16555,0
51241,0
49280,0
43397,0
20240,0
54458,0
15964,0
46654,0
45595,0
6002,0
8825,0
33869,0
13649,0
48969,0
24670,0
49871,0
45284,0
49363,0
8274,0
38499,0
34420,0
43480,0
44382,0
50422,0
9136,0
49914,0
781,0
10900,0
7880,0
7683,0
4506,0
13566,0
47993,0
14468,0
51367,0
50308,0
52269,0
7329,0
11408,0
10349,0
34306,0
3053,0
42661,0
21878,0
46780,0
45721,0
20976,0
12621,0
24544,0
44859,0
55880,0
9561,0
52155,0
25406,0
30387,0
2265,0
50999,0
13129,0
42293,0
8108,0
15755,0
32375,0
13440,0
43746,0
48570,0
2576,0
20342,0
40923,0
34883,0
12184,0
47865,0
51787,0
7163,0
8065,0
24969,0
53397,0
54299,0
9986,0
769,0
16771,0
45436,0
11593,0
21712,0
15672,0
28654,0
56457,0
29556,0
9435,0
8376,0
13357,0
49712,0
53791,0
5159,0
11199,0
45987,0
52929,0
43321,0
37281,0
1942,0
54185,0
19905,0
46381,0
52421,0
8844,0
9746,0
14727,0
13471,0
22531,0
12412,0
38734,0
43715,0
8490,0
25197,0
29276,0
51913,0
48893,0
997,0
16999,0
57091,0
32099,0
48385,0
54425,0
2761,0
13782,0
32560,0
18763,0
24803,0
36502,0
40581,0
31548,0
603,0
9663,0
35600,0
54819,0
12329,0
34738,0
39876,0
8407,0
2367,0
52,0
5190,0
15152,0
37053,0
25114,0
47015,0
51996,0
34230,0
36191,0
50232,0
52346,186
52346,222
52403,8
52429,8
52431,8
52447,8
52453,8
52453,222
52456,8
52456,186
52465,186
52508,224
52523,8
52533,187
52541,186
52541,187
52556,8
52563,8
52563,186
52581,8
52584,187
52584,224
52592,147
52609,158
52612,8
52681,40
52703,187
52878,58
52899,8
52910,158
52924,8
52946,222
53021,8
53026,186
53030,8
53039,186
53053,185
53056,8
53064,186
53070,185
53073,8
53082,8
53096,8
53112,187
53114,8
53121,8
53126,186
53126,187
53132,58
53138,8
53147,8
53155,8
53181,185
53185,186
53188,8
53192,186
53207,8
53224,8
53229,187
53248,186
53296,222
53299,8
53307,8
53309,186
53313,8
53316,40
53340,8
53356,40
53375,432
53380,158
53445,224
53466,8
53474,8
53517,8
53594,186
53599,8
53600,186
53604,222
53605,224
53606,185
53606,222
53624,8
53670,430
53675,8
53690,8
53698,185
53698,222
53699,8
53773,8
53798,8
53798,185
53843,8
53851,8
53867,8
53874,145
53898,222
53902,186
53927,8
53942,8
53946,158
53987,430
54007,8
54017,40
54136,8
54159,8
54176,8
54190,58
54225,58
54266,185
54266,222
54267,8
54268,8
54273,222
54276,185
54276,186
54276,222
54293,8
54325,40
54325,58
54325,158
54336,432
54338,147
54346,186
54349,227
54356,187
54376,186
54381,227
54383,8
54396,186
54403,8
54429,40
54444,40
29129,58
29222,8
29223,8
29242,40
29247,8
29249,8
29251,8
32492,8
32492,40
32497,58
32499,8
32508,8
32508,58
32539,81
32541,8
32577,40
32647,58
32648,8
32648,185
32657,8
32658,40
32674,432
32676,40
32677,8
32683,8
32708,432
32710,8
32710,432
32723,185
32723,222
32724,8
32724,432
32743,8
32760,432
32773,185
32773,222
32774,8
32774,185
32774,222
32777,432
32783,432
32785,8
32788,430
32791,185
32792,186
32793,58
32799,8
32801,8
32808,8
32810,8
32818,8
32818,432
32834,8
32835,8
32847,222
32848,185
32848,222
32850,8
32857,8
32859,8
32867,8
32874,8
32886,8
32898,185
32900,8
32901,8
32901,40
32901,222
32902,40
32903,186
32918,185
32919,8
32920,186
32944,75
32949,8
32951,40
32953,40
32959,32
32961,32
32962,40
32966,8
32970,40
32975,8
32980,438
32999,8
33003,8
33007,227
33033,8
33035,432
33036,8
33040,158
33041,8
33044,8
33050,8
33051,8
33052,8
33059,432
33069,8
33071,186
33076,8
33077,186
33078,8
33087,432
33091,8
33093,40
33094,8
33102,8
33126,40
33126,58
33127,58
33134,8
33142,40
33145,186
33146,186
33153,8
33160,40
33161,8
33161,40
33175,8
33176,8
33177,8
33200,8
33201,8
33201,40
33208,8
33209,432
33214,158
33215,158
33226,8
33228,8
33229,432
33242,8
33244,8
33245,8
33246,432
33257,73
33260,207
33275,8
33275,58
33283,58
33284,8
33293,8
33294,8
33296,120
33297,120
33319,8
33319,58
33358,58
33378,40
33378,432
33385,185
33387,40
33401,32
33401,40
33401,432
33402,32
33403,432
33404,32
33420,40
33431,430
33437,32
33437,438
33441,58
33444,40
33444,432
33445,186
33451,58
33460,40
33463,432
33467,8
33468,32
33469,8
33487,432
33495,8
33502,8
33502,432
33512,8
33516,158
33524,158
33530,432
37730,8
37738,8
37739,8
37747,8
37748,8
37754,8
37756,8
37763,8
37764,8
37765,8
37766,8
37773,8
37788,8
37789,8
37790,8
37799,8
37813,8
37814,8
37815,40
37816,40
37823,8
37823,40
37828,158
37830,8
37833,40
37839,40
37841,32
37874,186
56477,0
14239,0
42750,0
31300,0
30241,0
44554,0
36907,0
3021,0
42947,0
46869,0
27024,0
51850,0
29847,0
25768,0
45105,0
55067,0
4785,0
15806,0
57028,0
13845,0
20787,0
9372,0
8470,0
3332,0
50480,0
4194,0
32119,0
48716,0
49775,0
51031,0
46952,0
21960,0
51933,0
25685,0
33265,0
50169,0
4702,0
8781,0
15723,0
57111,0
16625,0
20704,0
23370,0
52484,0
49661,0
8230,0
14270,0
25134,0
30272,0
40758,0
43778,0
11053,0
20113,0
21015,0
33856,0
47897,0
36171,0
7836,0
3757,0
46133,0
14778,0
52173,0
26504,0
31485,0
49350,0
44212,0
4619,0
47586,0
14227,0
52567,0
48488,0
50803,0
3166,0
4068,0
55784,0
33742,0
48842,0
44763,0
20932,0
21991,0
22893,0
49039,0
53118,0
29638,0
25559,0
36254,0
7753,0
3674,0
46216,0
54374,0
8655,0
51197,0
18617,0
57237,0
38569,0
17361,0
27323,0
28382,0
49433,0
16459,0
12183,0
18223,0
46610,0
14144,0
45708,0
51748,0
41786,0
35746,0
54965,0
21046,0
15908,0
31910,0
768,0
36140,0
51240,0
21751,0
18731,0
47161,0
29555,0
45397,0
44338,0
50378,0
54457,0
9631,0
46299,0
14455,0
36691,0
52693,0
23161,0
217,0
12297,0
45791,0
51831,0
24925,0
42674,0
38595,0
4804,0
44478,0
16884,0
15825,0
48557,0
50518,0
55499,0
53538,0
41812,0
51774,0
13510,0
32445,0
24531,0
28610,0
25393,0
56952,0
31433,0
14372,0
55148,0
43970,0
21274,0
28059,0
48246,0
52325,0
8997,0
7938,0
40599,0
13821,0
56444,0
36717,0
47738,0
642,0
53778,0
21782,0
17703,0
27665,0
25350,0
55034,0
52916,0
42249,0
39229,0
11269,0
55231,0
49191,0
11072,0
33583,0
43702,0
39623,0
45506,0
37859,0
32319,0
46057,0
50136,0
52097,0
46959,0
11186,0
7107,0
5146,0
35587,0
29854,0
3693,0
43785,0
50727,0
54806,0
56610,0
51983,0
53042,0
11497,0
7418,0
37040,0
55200,0
9339,0
38493,0
43474,0
48455,0
12005,0
49357,0
2748,0
32547,0
14671,0
40651,0
24633,0
29771,0
36926,0
42966,0
16592,0
49908,0
20514,0
47085,0
46026,0
53125,0
7335,0
23180,0
40143,0
50302,0
10158,0
20120,0
32661,0
24747,0
36615,0
41596,0
46577,0
48538,0
7843,0
14588,0
24550,0
48030,0
54070,0
12273,0
25058,0
51247,0
2114,0
24156,0
54464,0
21998,0
27881,0
9016,0
15958,0
53562,0
45404,0
21801,0
35639,0
1720,0
44896,0
50936,0
49877,0
31566,0
42230,0
52192,0
11288,0
54153,0
13249,0
22309,0
27290,0
31015,0
34426,0
26034,0
32535,0
41722,0
42624,0
5913,0
10894,0
15875,0
47351,0
46292,0
51273,0
56254,0
25483,0
7677,0
40409,0
45430,0
381,0
56451,0
1283,0
4303,0
50568,0
11205,0
7126,0
36724,0
13166,0
17088,0
14068,0
46686,0
31834,0
29873,0
41000,0
50962,0
50060,0
15832,0
20773,0
11556,0
49198,0
52218,0
692,0
4771,0
8496,0
46375,0
10260,0
16143,0
21281,0
40886,0
46926,0
32763,0
23045,0
18966,0
47828,0
28026,0
23947,0
27672,0
54222,0
46064,0
8807,0
19828,0
14690,0
15749,0
37358,0
49281,0
53360,0
28534,0
5590,0
7551,0
45556,0
54616,0
18375,0
35213,8
35216,187
35220,8
35226,8
35227,432
35228,8
35235,40
35236,40
35237,8
35238,40
35245,8
35251,8
35260,8
35260,40
35261,8
35261,40
35263,8
35270,40
35279,40
35282,81
35285,15
35286,8
35286,40
35287,8
35287,432
35288,8
35293,8
35294,8
35295,8
35303,8
35304,8
35304,40
35311,432
35317,15
35324,15
35327,8
35327,40
35329,8
35331,224
35332,15
35332,186
35332,187
35332,438
35333,15
35334,187
35343,8
35344,8
35347,8
35347,40
35354,8
35357,227
35361,40
35362,8
35367,185
35368,185
35369,222
35370,186
35377,8
35378,8
35379,185
35380,8
35386,58
35387,40
35387,58
35388,8
35388,40
35388,432
35389,40
35389,432
35392,15
35393,8
35394,15
35394,40
35395,432
35396,40
35396,432
35397,40
35399,15
35406,186
35410,8
35410,224
35411,432
35412,8
35413,432
35414,186
35414,432
35415,187
35416,187
35416,438
35418,187
35420,40
35420,432
35422,186
35427,32
35428,40
35429,32
38786,8
38786,58
38791,158
38796,58
38810,58
38813,58
38819,58
38820,40
38822,58
38902,58
38904,8
38906,8
38914,8
38928,8
38929,32
38929,432
38930,8
38931,40
38932,40
38932,432
38937,32
38938,40
38939,40
38939,151
38940,40
38942,81
38943,81
38944,81
38946,40
38947,8
38948,40
38948,438
38949,438
38953,81
38954,8
38955,8
38961,81
38963,8
38963,32
38963,40
38964,8
38964,32
38971,40
38979,8
38979,40
38980,40
38982,8
38982,32
38984,81
38985,81
38987,40
38988,32
38989,40
38990,8
38990,32
38992,81
38994,81
38998,8
38998,32
38998,40
39006,40
39012,32
39016,40
39017,81
39021,32
39021,40
39026,81
39028,8
39029,8
39029,40
39039,40
39040,40
39047,32
39049,32
39054,32
39057,32
39060,81
39061,81
39066,40
39082,40
39088,40
39088,58
39089,8
39090,8
39092,81
39093,81
39094,81
39095,81
39096,8
39097,40
39098,8
39104,32
39106,40
39107,430
39111,81
39112,8
39113,8
39113,40
39115,8
39119,81
39121,40
39122,40
39123,8
39123,32
39124,32
39127,81
39129,40
39130,32
39131,8
39131,40
39132,40
39138,40
39140,40
39146,32
39146,40
39147,40
39150,81
39154,32
39155,8
39155,32
39156,8
39156,40
39157,32
39158,40
39161,187
39165,40
39166,32
39166,40
39171,32
39172,40
39173,40
39179,32
39183,32
39188,32
39189,32
39191,32
39196,32
39198,40
39199,40
39200,81
39201,81
39206,8
39206,40
39207,32
39208,40
39210,81
39217,81
39222,8
39222,40
39224,8
39238,8
39239,40
39241,8
39248,8
39254,58
39256,32
39256,40
39257,40
39258,438
39262,8
39263,8
39263,32
39268,81
39268,438
39271,8
39272,32
39272,40
39273,8
39274,8
39274,32
39274,40
39275,40
39279,8
39279,81
39280,8
39280,432
39281,8
39282,40
39288,32
39293,81
39295,81
39295,185
39299,8
39299,32
39300,40
39304,81
39305,222
39309,81
39309,224
39310,81
39312,81
39313,32
39313,40
39313,432
39314,8
39314,32
39315,8
39315,40
39321,185
39323,40
39324,40
39326,81
39331,58
39333,40
39343,163
39348,8
39348,40
39355,40
39356,40
39358,32
39359,81
39360,81
39363,8
39364,8
39365,8
39371,8
39374,8
39374,40
39383,32
39383,40
39389,32
39391,32
39392,40
39407,40
39415,40
39424,40
39430,8
39430,40
39432,40
39439,40
39440,8
39440,32
39441,40
39442,40
39443,81
39447,32
39448,32
39449,32
39450,32
39450,432
46908,8
46912,186
46935,8
46969,8
37884,186
37898,8
37905,8
37907,8
37907,432
37921,8
37922,8
37922,58
37923,8
37924,8
37931,8
37939,8
37940,8
37940,58
37946,58
37950,8
37955,58
37957,8
37957,58
37964,8
37972,8
38014,8
38015,8
38031,8
38047,8
38050,8
38056,8
38056,40
38059,40
38067,40
38072,8
38072,40
38075,8
38075,40
38076,40
38101,40
38105,151
38126,40
38132,8
38166,8
38167,8
38173,8
38206,8
38207,8
38208,8
38223,40
38232,58
38247,58
38258,40
38273,40
38284,8
38284,40
38299,58
38301,40
38303,438
38307,40
38310,40
38316,151
38318,40
38324,40
38325,8
38326,40
38331,8
38331,40
38334,40
38341,40
38360,40
38365,58
38368,40
38369,158
38373,58
38375,120
38381,8
38384,432
38385,224
38386,187
38387,81
38387,224
38387,438
38388,163
38389,224
38390,8
38392,8
38393,75
38399,8
38400,40
38404,81
38405,81
38406,32
38409,8
38412,81
38415,8
38417,8
38418,40
38423,40
38424,8
38424,186
38425,8
38425,40
38426,186
38427,81
38427,224
38427,432
38428,81
38429,81
38430,187
38430,224
38432,8
38434,8
38436,81
38437,81
38439,8
38439,81
38441,8
38442,40
38443,8
38443,40
38443,186
38446,81
38449,8
38450,40
38450,186
38452,81
38453,187
38454,81
38454,224
38455,224
38458,8
38464,8
38465,8
38466,8
38466,186
38466,432
38491,8
38509,8
38509,186
38515,227
38524,8
38525,8
38542,430
38548,8
38583,8
38743,8
38750,8
38751,8
38752,8
38757,8
38758,8
38760,8
38768,8
40399,40
40406,40
40411,8
40422,58
40428,58
40437,58
40463,40
40464,8
40464,75
40465,8
40467,120
40488,40
40490,8
40491,120
40492,120
40497,40
40498,120
40499,120
40503,8
40506,40
40507,120
40508,120
40509,120
40514,40
40516,120
40517,120
40520,8
40521,8
40522,120
40539,40
40553,224
40554,8
40557,8
40572,8
40573,8
40589,58
40590,8
40594,58
40604,8
40606,8
40607,8
40623,8
40630,207
40656,186
40658,224
40661,224
40662,8
40665,8
40668,224
40670,187
40672,8
40672,186
40673,8
40673,186
40675,186
40675,224
40676,224
40676,438
40679,8
40683,40
40688,8
40689,8
40690,8
40704,8
40738,58
40750,120
40763,58
40766,8
40773,8
40775,120
40790,40
40797,432
40798,40
40800,40
40800,432
40802,163
40806,8
40832,8
40836,185
40836,222
40837,222
40838,40
40838,222
40839,186
40851,158
40871,58
40882,186
40889,40
40889,58
40905,8
40907,186
40908,186
40909,224
40910,187
40910,224
40911,224
40918,186
40920,187
40922,8
40926,187
40927,187
40927,224
40929,224
40933,8
40935,187
40938,187
40942,186
40947,8
40953,222
40954,58
40954,185
40954,222
40955,58
40956,186
40971,8
40974,8
40989,8
41004,224
41005,432
41006,8
41007,40
41008,432
41012,58
41013,8
41015,40
41020,187
41021,224
41026,224
41028,187
41033,8
41035,186
41036,224
41040,8
41044,120
41046,8
41058,191
41060,158
41063,151
41064,8
41065,191
41073,8
41089,40
41098,8
41099,8
41100,8
41106,8
41107,8
41107,40
41113,8
41114,8
41115,32
41116,40
41123,32
41124,40
41125,40
41131,32
41132,40
41133,40
41138,81
41139,32
41139,40
41140,32
41144,81
41144,438
41153,81
41156,32
41156,40
41163,8
41164,40
41173,432
41174,8
41175,40
41175,432
41185,81
41191,8
41191,40
41191,432
41195,81
41209,40
41211,81
41215,8
41224,40
41231,432
41239,40
41240,40
41251,40
41253,81
41254,81
41257,432
41258,8
41221,40
41230,40
41236,8
41238,40
41251,81
41253,40
41254,40
41257,81
41260,8
41261,432
41262,432
41279,40
41280,40
41286,40
41288,8
41294,8
41296,8
41297,40
41302,40
41305,40
41308,81
41311,8
41311,40
41312,8
41312,432
41314,430
41320,8
41321,8
41321,432
41321,438
41322,40
41322,438
41328,32
41328,40
41329,32
41331,81
41333,438
41337,40
41338,120
41339,81
41339,120
41340,81
41341,81
41343,8
41344,40
41346,32
41346,40
41346,432
41347,32
41347,40
41351,8
41352,40
41353,432
41362,32
41363,32
41363,40
54503,158
54504,8
54505,8
54506,8
54512,151
54513,8
54526,158
54529,8
54529,158
54536,158
54539,228
54546,8
54547,8
54549,8
54564,8
54571,8
54572,8
54573,8
54583,40
54590,8
54590,432
54595,81
54598,8
54605,8
54607,8
54613,8
54645,58
54649,8
54657,8
54671,8
54675,8
54690,58
54691,8
54697,8
54698,40
54700,8
54707,8
54707,40
54713,8
54715,8
54716,8
54721,8
54727,120
54732,8
54741,8
54741,120
54747,8
54747,40
54748,40
54749,40
54750,120
54751,120
54755,8
54756,125
54763,8
54765,40
54766,8
54840,8
54845,438
54858,8
54865,8
54866,8
54873,8
54880,8
54881,8
54889,8
54890,8
54999,40
54999,58
55024,8
55041,8
55041,186
55073,40
55116,8
55123,8
55165,8
55166,8
55178,75
55209,40
55230,58
55241,40
55257,432
55260,40
55282,222
55285,8
55290,8
55298,15
55307,8
55315,8
55317,8
55326,8
55333,8
55334,8
55338,185
55343,8
55354,158
55365,158
55367,186
55369,40
55369,163
55375,8
55376,8
55382,8
55382,40
55384,8
55398,8
55399,8
55401,8
55404,81
55408,8
55409,186
55409,193
55415,8
55432,8
55433,8
55434,8
55449,151
55451,8
55460,8
55468,8
55475,8
55503,186
55505,187
55505,224
55534,8
55540,81
55542,8
55543,58
55549,8
55550,8
55552,8
55559,8
55560,432
55567,8
55578,40
55584,8
55598,158
55600,40
55601,8
55603,40
55609,8
55610,40
55617,8
55624,8
55627,8
55629,186
55634,8
55644,8
55672,224
55678,186
55685,8
55700,8
55702,8
55708,8
55716,8
55717,8
55725,58
55734,8
55736,8
55761,8
55767,40
55767,58
55777,8
55783,8
55785,8
55800,58
55801,58
55811,8
55828,8
55844,8
55867,40
55889,120
55894,58
55899,58
55902,58
55909,58
55926,145
55934,191
55959,8
55959,58
55984,40
55985,8
55985,40
55986,40
55986,186
55995,151
56011,8
56018,8
56019,120
56034,40
56043,8
56043,432
56058,145
56059,8
56066,187
56068,40
56075,8
56076,8
56077,8
56100,158
56109,8
56111,8
56112,8
56113,186
56113,224
56113,430
56118,8
56118,58
56120,75
56124,227
56135,8
56137,8
56142,8
56144,58
56146,40
56150,8
56151,8
56152,8
56161,8
56168,8
56169,8
56183,187
56183,224
56187,8
38772,0
39674,0
44655,0
22042,0
13884,0
17963,0
28984,0
48931,0
53912,0
8863,0
7804,0
3725,0
15648,0
24708,0
26669,0
33831,0
508,0
53404,0
3331,0
45246,0
50384,0
19333,0
10076,0
36540,0
21097,0
32118,0
1016,0
42934,0
6859,0
50778,0
54857,0
48817,0
56661,0
29803,0
47053,0
26586,0
51329,0
55251,0
14112,0
20152,0
33406,0
42623,0
52585,0
41761,0
21014,0
30976,0
47644,0
56704,0
47998,0
45880,0
7678,0
48900,0
18699,0
14620,0
24582,0
38036,0
382,0
33095,0
47136,0
34351,0
51291,0
54311,0
56115,0
28839,0
24760,0
24563,0
38506,0
48468,0
4639,0
14601,0
19739,0
18680,0
13699,0
20641,0
22562,0
16365,0
51685,0
9580,0
363,0
3186,0
7265,0
14207,0
25071,0
29150,0
30209,0
37998,0
42979,0
44783,0
2284,0
49921,0
51177,0
52236,0
33411,0
45334,0
13656,0
42668,0
31579,0
41609,0
48551,0
53689,0
52630,0
16479,0
20558,0
49807,0
54945,0
16282,0
27303,0
34864,0
33805,0
7379,0
2241,0
39845,0
3103,0
15026,0
30126,0
43964,0
49102,0
16790,0
33494,0
1650,0
45417,0
13573,0
24594,0
46673,0
52713,0
394,0
20475,0
11218,0
50949,0
22239,0
17101,0
32986,0
46773,0
52813,0
10864,0
43596,0
8903,0
55128,0
54069,0
36694,0
16864,0
2509,0
32308,0
53364,0
57169,0
32158,0
46462,0
3879,0
54817,0
44698,0
24862,0
29843,0
51994,0
38698,0
13958,0
31607,0
25370,0
2426,0
17683,0
53250,0
50230,0
34816,0
49171,0
57252,0
46545,0
54703,0
20309,0
18151,0
38584,0
26740,0
25681,0
50116,0
13875,0
41801,0
26543,0
55882,0
3245,0
32032,0
10147,0
20423,0
22187,0
11009,0
36509,0
53884,0
46982,0
48041,0
39726,0
38667,0
42943,0
31244,0
25047,0
53573,0
52514,0
49494,0
54475,0
51652,0
21242,0
22104,0
32567,0
49888,0
28732,0
11985,0
46163,0
33769,0
453,0
19789,0
53105,0
10572,0
4532,0
26417,0
35025,0
3276,0
23200,0
50439,0
49380,0
32063,0
56205,0
12296,0
59,0
10178,0
961,0
33261,0
53656,0
3981,0
5902,0
16178,0
38793,0
44990,0
24570,0
25472,0
51227,0
13666,0
19706,0
4449,0
1272,0
14568,0
24019,0
56091,0
57150,0
44482,0
53542,0
45384,0
49463,0
34403,0
51778,0
38482,0
43463,0
33344,0
9938,0
10997,0
53739,0
21978,0
15036,0
2642,0
13780,0
7583,0
34797,0
31429,0
51467,0
50408,0
15544,0
6327,0
20525,0
11308,0
7229,0
23936,0
24995,0
8091,0
22289,0
53625,0
45821,0
36604,0
10914,0
44508,0
16914,0
50548,0
9461,0
8402,0
13540,0
10363,0
52863,0
34429,0
24952,0
12284,0
40823,0
41725,0
24755,0
29893,0
48276,0
8910,0
2870,0
46512,0
51493,0
37138,0
15969,0
3378,0
28440,0
53808,0
44591,0
2476,0
9221,0
50985,0
32165,0
26125,0
20359,0
12201,0
50123,0
47300,0
13063,0
19103,0
3689,0
38280,0
2433,0
3295,0
9335,0
22631,0
18552,0
25180,0
20473,0
46087,0
36713,0
49304,0
40087,0
53383,0
7882,0
34244,0
46481,0
52521,0
26550,0
13882,0
4665,0
9646,0
37461,0
36402,0
49698,0
40481,0
11410,0
20784,0
7488,0
13488,0
3212,0
4114,0
8193,0
34638,0
30078,0
53974,0
4976,0
41032,0
37855,0
24546,0
44406,0
3720,0
17016,0
11878,0
21997,0
56015,0
45662,0
47623,0
9563,0
11524,0
7248,0
56566,0
24152,0
15563,0
26975,0
44292,0
6854,0
10933,0
11992,0
1716,0
54411,0
34213,0
48568,0
52647,0
4539,0
50726,0
51785,0
15677,0
48060,0
34764,0
50021,0
55787,0
11047,0
37981,0
44375,0
2692,0
11909,0
54494,0
3594,0
7673,0
28656,0
31479,0
33394,0
47749,0
52730,0
48651,0
8535,0
377,0
55045,0
36611,0
47026,8
47052,8
47060,8
47067,8
47083,224
47093,8
47114,187
47119,8
47126,8
47127,186
47127,222
47128,40
47128,58
47153,8
47188,40
47264,186
47287,8
47360,151
47371,8
47381,224
47411,222
47412,8
47434,185
47438,8
47443,187
47443,224
47468,58
47478,8
47479,8
47528,222
47543,8
47557,430
47562,58
47566,430
47599,187
47614,40
47638,8
47653,8
47661,185
47663,8
47716,187
47725,187
47746,186
47780,186
47789,8
47793,224
47804,8
47812,40
